name,files,modules,variables
test_mem_overlap.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_mem_overlap.py,lib_core.test_mem_overlap,MAY_SHARE_BOUNDS
test_mem_overlap.py,/home/dl/.local/lib/python3.10/site-packages/numpy/_core/tests/test_mem_overlap.py,lib_core.test_mem_overlap,MAY_SHARE_EXACT
test_arrayobject.py,/home/dl/.local/lib/python3.10/site-packages/numpy/ma/tests/test_arrayobject.py,omtests.test_arrayobject,ARRAY_SHAPES_TO_TEST
test_scripts.py,/home/dl/.local/lib/python3.10/site-packages/numpy/tests/test_scripts.py,omtests.test_scripts,is_inplace
ccompiler_opt.py,/home/dl/.local/lib/python3.10/site-packages/numpy/distutils/ccompiler_opt.py,tedistutils.ccompiler_opt,_share_cache
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,two_tuples_dtype
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,three_tuples_dtype
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,mixed_tuples_dtype
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,shape_tuple_dtype
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,shape_like_dtype
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,object_dtype
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array_2d
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array_2d
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array_scalar
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
simple.py,/home/dl/.local/lib/python3.10/site-packages/numpy/typing/tests/data/pass/simple.py,typingtests.simple,array
