common-block,file,module,operation,direction
fill_between_alpha.py,./apps/matplotlib/galleries/examples/lines_bars_and_markers/fill_between_alpha.py,fill_between_alpha,upper_bound,WRITE
fill_between_alpha.py,./apps/matplotlib/galleries/examples/lines_bars_and_markers/fill_between_alpha.py,fill_between_alpha,fig,WRITE
fill_between_alpha.py,./apps/matplotlib/galleries/examples/lines_bars_and_markers/fill_between_alpha.py,fill_between_alpha,ax,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,fig,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,ax,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,r,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,p,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,R,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,P,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,Z,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,X,WRITE
surface3d_radial.py,./apps/matplotlib/galleries/examples/mplot3d/surface3d_radial.py,surface3d_radial,Y,WRITE
tick_xlabel_top.py,./apps/matplotlib/galleries/examples/ticks/tick_xlabel_top.py,tick_xlabel_top,fig,WRITE
tick_xlabel_top.py,./apps/matplotlib/galleries/examples/ticks/tick_xlabel_top.py,tick_xlabel_top,ax,WRITE
make_room_for_ylabel_using_axesgrid.py,./apps/matplotlib/galleries/examples/axes_grid1/make_room_for_ylabel_using_axesgrid.py,make_room_for_ylabel_using_axesgrid,fig,WRITE
