callerfilename,callermodule,caller,callee
./apps/matplotlib/lib/matplotlib/stackplot.py,matplotlib.stackplot,stackplot,sum
./apps/matplotlib/lib/matplotlib/backends/backend_cairo.py,matplotlib.backends.backend_cairo,get_text_width_height_descent,super
./apps/matplotlib/galleries/examples/misc/demo_agg_filter.py,demo_agg_filter,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_spectrum,sum
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,_get_ticker_locator_formatter,int
./apps/matplotlib/lib/matplotlib/tests/test_dates.py,matplotlib.tests.test_dates,test_datetime64_in_list,np.testing.assert_equal
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,draw_path_collection,np.all
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_format_value,int
./apps/matplotlib/lib/matplotlib/_afm.py,matplotlib._afm,_to_list_of_ints,s.split
./apps/matplotlib/lib/matplotlib/tests/test_backends_interactive.py,matplotlib.tests.test_backends_interactive,interrupter,print
./apps/matplotlib/lib/matplotlib/tests/test_path.py,matplotlib.tests.test_path,test_path_intersect_path,np.concatenate
./apps/matplotlib/lib/matplotlib/backends/backend_pgf.py,matplotlib.backends.backend_pgf,__init__,super
./apps/matplotlib/lib/matplotlib/backends/backend_qt.py,matplotlib.backends.backend_qt,edit_parameters,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_image_composite_alpha,np.concatenate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,calc_arrows,np.ones_like
./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,__call__,int
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,tick_values,np.ceil
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_pprint_val,s.split
./apps/matplotlib/tools/run_examples.py,matplotlib.tests.run_examples,main,print
./apps/matplotlib/doc/conf.py,conf,css_tag_with_cache_busting,css_tag
./apps/matplotlib/ci/check_wheel_licenses.py,matplotlib.tests.check_wheel_licenses,test_axis_artist,print
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_imshow_flatfield,np.ones
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,plot,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_repr,repr
./apps/matplotlib/galleries/examples/mplot3d/voxels_numpy_logo.py,voxels_numpy_logo,explode,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_inset,slice
./apps/matplotlib/tools/github_stats.py,matplotlib.tests.github_stats,report,a.split
./apps/matplotlib/lib/matplotlib/backends/backend_wx.py,matplotlib.backends.backend_wx,set_linewidth,int
./apps/matplotlib/galleries/examples/event_handling/ginput_manual_clabel_sgskip.py,ginput_manual_clabel_sgskip,tellme,print
./apps/matplotlib/lib/matplotlib/patheffects.py,matplotlib.patheffects,draw_path,super
./apps/matplotlib/lib/matplotlib/backends/backend_qt.py,matplotlib.backends.backend_qt,set_window_title,++comp++
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,__repr__,repr
./apps/matplotlib/lib/matplotlib/figure.py,matplotlib.figure,_do_layout,slice
./apps/matplotlib/lib/matplotlib/path.py,matplotlib.path,make_compound_path,np.concatenate
./apps/matplotlib/galleries/examples/misc/demo_agg_filter.py,demo_agg_filter,process_image,np.roll
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,get_linewidth,super
./apps/matplotlib/galleries/examples/lines_bars_and_markers/marker_reference.py,marker_reference,split_list,enumerate
./apps/matplotlib/galleries/examples/misc/multiprocess_sgskip.py,multiprocess_sgskip,__init__,mp.Pipe
./apps/matplotlib/lib/matplotlib/tests/test_pyplot.py,matplotlib.tests.test_pyplot,test_minor_ticks,np.all
./apps/matplotlib/lib/matplotlib/backends/backend_wx.py,matplotlib.backends.backend_wx,zoom,super
./apps/matplotlib/galleries/examples/misc/demo_ribbon_box.py,demo_ribbon_box,draw,super
./apps/matplotlib/galleries/examples/user_interfaces/wxcursor_demo_sgskip.py,wxcursor_demo_sgskip,__init__,super
./apps/matplotlib/galleries/examples/images_contours_and_fields/tripcolor_demo.py,tripcolor_demo,function_z,np.repeat
./apps/matplotlib/galleries/examples/event_handling/poly_editor.py,poly_editor,on_mouse_move,np.column_stack
./apps/matplotlib/lib/matplotlib/axes/_base.py,matplotlib.axes._base,__getstate__,super
./apps/matplotlib/galleries/examples/lines_bars_and_markers/marker_reference.py,marker_reference,split_list,repr.replace
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_decade_greater_equal,np.ceil
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,to_html5_video,_log.warning
./apps/matplotlib/lib/matplotlib/text.py,matplotlib.text,set_clip_box,super
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,csnames,name.name.isalpha
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,__init__,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_add_collection3d_zs_scalar,np.concatenate
./apps/matplotlib/lib/matplotlib/colors.py,matplotlib.colors,inverse,np.interp
./apps/matplotlib/galleries/examples/misc/demo_agg_filter.py,demo_agg_filter,get_pad,int
./apps/matplotlib/galleries/examples/misc/packed_bubbles.py,packed_bubbles,__init__,np.ceil
./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_update_rrule,until.replace
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test__EventCollection__set_positions,np.hstack
./apps/matplotlib/lib/matplotlib/tests/test_arrow_patches.py,matplotlib.tests.test_arrow_patches,test_fancyarrow,enumerate
./apps/matplotlib/tools/boilerplate.py,matplotlib.tests.boilerplate,generate_function,param.replace
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_marker_styles,enumerate
./apps/matplotlib/lib/matplotlib/font_manager.py,matplotlib.font_manager,_get_fontconfig_fonts,_log.warning
./apps/matplotlib/galleries/examples/statistics/time_series_histogram.py,time_series_histogram,set_axis_style,time.time
./apps/matplotlib/galleries/examples/event_handling/image_slices_viewer.py,image_slices_viewer,on_scroll,print
./apps/matplotlib/lib/matplotlib/sphinxext/plot_directive.py,matplotlib.sphinxext.plot_directive,out_of_date_one,os.stat
./apps/matplotlib/lib/matplotlib/axes/_base.py,matplotlib.axes._base,set_figure,super
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,unknown_symbol,split
./apps/matplotlib/lib/matplotlib/tri/_triinterpolate.py,matplotlib.tri._triinterpolate,compute_dz,super
./apps/matplotlib/lib/matplotlib/_type1font.py,matplotlib._type1font,_subset_subrs,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_figure.py,matplotlib.tests.test_figure,test_subfigure_double,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_backend_tk.py,matplotlib.tests.test_backend_tk,test_figuremanager_cleans_own_mainloop,tkinter.Tk
./apps/matplotlib/galleries/examples/subplots_axes_and_figures/secondary_axis.py,secondary_axis,forward,np.interp
./apps/matplotlib/lib/matplotlib/tests/test_determinism.py,matplotlib.tests.test_determinism,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_pcolorargs,np.errstate
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_helper_curvelinear.py,matplotlib.axisartist.grid_helper_curvelinear,update_lim,np.column_stack
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_spectrum,np.log2
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/axes_grid.py,matplotlib.axes_grid1.axes_grid,_init_locators,enumerate
./apps/matplotlib/lib/matplotlib/style/__init__.py,matplotlib.style.__init__,_read_style_directory,warnings.catch_warnings
./apps/matplotlib/galleries/examples/pie_and_polar_charts/nested_pie.py,nested_pie,func,np.sum
./apps/matplotlib/lib/matplotlib/tests/test_streamplot.py,matplotlib.tests.test_streamplot,test_startpoints,np.column_stack
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,_update_dividers,np.insert
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_specgram_magnitude,np.concatenate
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,_generate_charstrings,enumerate
./apps/matplotlib/lib/mpl_toolkits/axisartist/axis_artist.py,matplotlib.axisartist.axis_artist,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_scalarmappable_nan_to_rgba,np.isnan
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,set_transform,super
./apps/matplotlib/galleries/examples/pie_and_polar_charts/bar_of_pie.py,bar_of_pie,func,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_axis_options,enumerate
./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,closest,np.column_stack
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,sign,np.isnan
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_resampled,lc
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,_update_path,np.concatenate
./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,__init__,super
./apps/matplotlib/tools/gh_api.py,matplotlib.tests.gh_api,get_auth_token,requests.post
./apps/matplotlib/lib/matplotlib/tests/test_cbook.py,matplotlib.tests.test_cbook,count,sum
./apps/matplotlib/lib/matplotlib/path.py,matplotlib.path,get_extents,np.concatenate
./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,_copy_tick_props,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_hist_vectorized_params,kwargs.items
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_markevery_linear_scales_nans,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_pickle.py,matplotlib.tests.test_pickle,test_rrulewrapper,print
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,_get_xy,s.replace
./apps/matplotlib/lib/matplotlib/_type1font.py,matplotlib._type1font,_parse,cs.items
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_trisurf3d,np.repeat
./apps/matplotlib/galleries/examples/user_interfaces/gtk4_spreadsheet_sgskip.py,gtk4_spreadsheet_sgskip,create_model,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_streamplot.py,matplotlib.tests.test_streamplot,test_streamplot_grid,np.ones
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_poly_collection_2d_to_3d_empty,np.isnan
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,writeXref,enumerate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,do_3d_projection,np.argsort
./apps/matplotlib/lib/matplotlib/_mathtext.py,matplotlib._mathtext,get_sized_alternatives_for_symbol,chr
./apps/matplotlib/lib/matplotlib/collections.py,matplotlib.collections,draw,super
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_set_format,int
./apps/matplotlib/lib/matplotlib/_api/deprecation.py,matplotlib._api.deprecation,wrapper,repr
./apps/matplotlib/galleries/examples/user_interfaces/embedding_in_qt_sgskip.py,embedding_in_qt_sgskip,__init__,np.tan
./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,pop,enumerate
./apps/matplotlib/lib/matplotlib/pyplot.py,matplotlib.pyplot,figure,int
./apps/matplotlib/lib/matplotlib/backend_tools.py,matplotlib.backend_tools,__init__,super
./apps/matplotlib/galleries/examples/mplot3d/tricontour3d.py,tricontour3d,midpoints,np.repeat
./apps/matplotlib/lib/matplotlib/font_manager.py,matplotlib.font_manager,score_family,enumerate
./apps/matplotlib/galleries/examples/misc/packed_bubbles.py,packed_bubbles,__init__,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_path.py,matplotlib.tests.test_path,test_exact_extents,np.all
./apps/matplotlib/lib/matplotlib/tests/test_backend_cairo.py,matplotlib.tests.test_backend_cairo,test_patch_alpha_coloring,np.concatenate
./apps/matplotlib/lib/matplotlib/backend_bases.py,matplotlib.backend_bases,_get_uniform_gridstate,_log.warning
./apps/matplotlib/galleries/examples/specialty_plots/hinton_demo.py,hinton_demo,hinton,np.ceil
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,draw_gouraud_triangles,np.ceil
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_empty_line_plots,np.ones
./apps/matplotlib/lib/matplotlib/backends/backend_macosx.py,matplotlib.backends.backend_macosx,blit,super
./apps/matplotlib/lib/matplotlib/text.py,matplotlib.text,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_backend_ps.py,matplotlib.tests.test_backend_ps,test_bbox,int
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_spectrum,np.outer
./apps/matplotlib/galleries/examples/misc/image_thumbnail_sgskip.py,image_thumbnail_sgskip,draw_control_points_for_patches,print
./apps/matplotlib/lib/matplotlib/tri/_triinterpolate.py,matplotlib.tri._triinterpolate,compress_csc,np.unique
./apps/matplotlib/lib/mpl_toolkits/mplot3d/tests/test_axes3d.py,matplotlib.tests.test_axes3d,test_proj_axes_cube_ortho,split
./apps/matplotlib/lib/mpl_toolkits/axisartist/tests/test_grid_helper_curvelinear.py,matplotlib.tests.test_grid_helper_curvelinear,test_polar_box,int
./apps/matplotlib/lib/matplotlib/_enums.py,matplotlib._enums,demo,enumerate
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axis3d.py,matplotlib.mplot3d.axis3d,_get_coord_info,np.where
./apps/matplotlib/lib/matplotlib/backends/backend_agg.py,matplotlib.backends.backend_agg,get_text_width_height_descent,super
./apps/matplotlib/lib/matplotlib/table.py,matplotlib.table,draw,super
./apps/matplotlib/doc/conf.py,conf,js_tag_with_cache_busting,shutil.which
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,recache,np.isnan
./apps/matplotlib/lib/matplotlib/tests/test_legend.py,matplotlib.tests.test_legend,test_figure_legend_outside,enumerate
./apps/matplotlib/lib/matplotlib/backends/backend_agg.py,matplotlib.backends.backend_agg,print_to_buffer,int
./apps/matplotlib/lib/mpl_toolkits/axisartist/tests/test_axislines.py,matplotlib.tests.test_axislines,test_ParasiteAxesAuxTrans,np.ones
./apps/matplotlib/galleries/examples/mplot3d/hist3d.py,hist3d,lorenz,np.ones_like
./apps/matplotlib/galleries/examples/user_interfaces/mathtext_wx_sgskip.py,mathtext_wx_sgskip,add_buttonbar,enumerate
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,draw_path_collection,super
./apps/matplotlib/lib/matplotlib/tests/test_backends_interactive.py,matplotlib.tests.test_backends_interactive,__init__,super
./apps/matplotlib/lib/matplotlib/legend.py,matplotlib.legend,_find_best_position,sum
./apps/matplotlib/galleries/examples/misc/custom_projection.py,custom_projection,transform_non_affine,np.column_stack
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_imshow_alpha,np.uint8
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,csd,int
./apps/matplotlib/lib/matplotlib/testing/compare.py,matplotlib.testing.compare,__del__,super
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_patch_linestyle_none,enumerate
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,_find_closest_point_on_path,sum
./apps/matplotlib/lib/matplotlib/tri/_tripcolor.py,matplotlib.tri._tripcolor,tripcolor,ec.lower
./apps/matplotlib/lib/matplotlib/_api/deprecation.py,matplotlib._api.deprecation,__delete__,super
./apps/matplotlib/lib/matplotlib/colorizer.py,matplotlib.colorizer,_format_cursor_data_override,int
./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,_array_patch_perimeters,np.concatenate
./apps/matplotlib/galleries/examples/event_handling/pick_event_demo.py,pick_event_demo,onpick2,print
./apps/matplotlib/lib/matplotlib/path.py,matplotlib.path,iter_segments,iter
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,test_delaunay_duplicate_points,np.unique
./apps/matplotlib/lib/matplotlib/tests/test_dates.py,matplotlib.tests.test_dates,astimezone,super
./apps/matplotlib/lib/matplotlib/tri/_tripcolor.py,matplotlib.tri._tripcolor,tripcolor,np.stack
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,draw_tex,chr
./apps/matplotlib/lib/mpl_toolkits/axes_grid1/parasite_axes.py,matplotlib.axes_grid1.parasite_axes,clear,super
./apps/matplotlib/lib/matplotlib/patches.py,matplotlib.patches,transmute,np.concatenate
./apps/matplotlib/lib/matplotlib/colorbar.py,matplotlib.colorbar,add_lines,locals
./apps/matplotlib/lib/matplotlib/axes/_axes.py,matplotlib.axes._axes,eventplot,np.cumsum
./apps/matplotlib/galleries/examples/scales/custom_scale.py,custom_scale,transform_non_affine,np.log
./apps/matplotlib/galleries/examples/images_contours_and_fields/triplot_demo.py,triplot_demo,dipole_potential,np.repeat
./apps/matplotlib/lib/matplotlib/backends/backend_webagg.py,matplotlib.backends.backend_webagg,catch_sigint,print
./apps/matplotlib/lib/matplotlib/layout_engine.py,matplotlib.layout_engine,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_zoom_inset,slice
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_psd_windowarray_scale_by_freq,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_triangulation.py,matplotlib.tests.test_triangulation,test_triinterp,linear_interp
./apps/matplotlib/galleries/examples/subplots_axes_and_figures/custom_figure_class.py,custom_figure_class,__init__,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axis3d.py,matplotlib.mplot3d.axis3d,get_minor_ticks,super
./apps/matplotlib/lib/matplotlib/tests/test_tightlayout.py,matplotlib.tests.test_tightlayout,test_outward_ticks,enumerate
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,_raw_ticks,sum
./apps/matplotlib/lib/matplotlib/tests/test_backends_interactive.py,matplotlib.tests.test_backends_interactive,_test_other_signal_before_sigint_impl,print
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,rotate_from_to,np.cross
./apps/matplotlib/lib/matplotlib/__init__.py,matplotlib.__init__,rc,kwargs.items
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,print_figure_impl,print
./apps/matplotlib/galleries/examples/user_interfaces/embedding_webagg_sgskip.py,embedding_webagg_sgskip,__init__,super
./apps/matplotlib/lib/matplotlib/tests/test_colors.py,matplotlib.tests.test_colors,test_colormap_return_types,np.ones
./apps/matplotlib/lib/matplotlib/hatch.py,matplotlib.hatch,set_vertices_and_codes,np.concatenate
./apps/matplotlib/galleries/examples/event_handling/close_event.py,close_event,on_close,print
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axes3d.py,matplotlib.mplot3d.axes3d,plot_wireframe,int
./apps/matplotlib/galleries/examples/widgets/menu.py,menu,on_select,print
./apps/matplotlib/lib/matplotlib/tests/test_image.py,matplotlib.tests.test_image,test_imshow_clips_rgb_to_valid_range,split
./apps/matplotlib/lib/matplotlib/tests/test_patches.py,matplotlib.tests.test_patches,test_contains_point,np.all
./apps/matplotlib/tools/check_typehints.py,matplotlib.tests.check_typehints,check_function,print
./apps/matplotlib/lib/matplotlib/container.py,matplotlib.container,__init__,super
./apps/matplotlib/lib/matplotlib/tri/_triinterpolate.py,matplotlib.tri._triinterpolate,_to_matrix_vectorized,np.all
./apps/matplotlib/lib/matplotlib/backends/backend_svg.py,matplotlib.backends.backend_svg,_get_all_quoted_names,chars.sort
./apps/matplotlib/tools/subset.py,matplotlib.tests.subset,select_with_refs,print
./apps/matplotlib/lib/matplotlib/projections/polar.py,matplotlib.projections.polar,_set_scale,super
./apps/matplotlib/lib/mpl_toolkits/mplot3d/art3d.py,matplotlib.mplot3d.art3d,_all_points_on_plane,np.isnan
./apps/matplotlib/galleries/examples/text_labels_and_annotations/font_table.py,font_table,print_glyphs,chr
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test_color_logic,np.ones
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,_resample,warnings.warn
./apps/matplotlib/galleries/examples/event_handling/figure_axes_enter_leave.py,figure_axes_enter_leave,on_enter_figure,print
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_markevery_linear_scales,enumerate
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,finish,super
./apps/matplotlib/lib/matplotlib/sankey.py,matplotlib.sankey,_arc,np.column_stack
./apps/matplotlib/ci/schemas/vendor_schemas.py,matplotlib.tests.vendor_schemas,print_progress,int
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,_init_draw,super
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_boxplot,np.hstack
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_helper_curvelinear.py,matplotlib.axisartist.grid_helper_curvelinear,calc_thetas,enumerate
./apps/matplotlib/lib/matplotlib/backends/backend_qt.py,matplotlib.backends.backend_qt,zoom,super
./apps/matplotlib/lib/matplotlib/backends/backend_pdf.py,matplotlib.backends.backend_pdf,_unpack,np.all
./apps/matplotlib/galleries/examples/lines_bars_and_markers/scatter_hist.py,scatter_hist,scatter_hist,int
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,format_data,int
./apps/matplotlib/lib/matplotlib/backends/backend_ps.py,matplotlib.backends.backend_ps,_print_ps,int
./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,draw_control_points_for_patches,print
./apps/matplotlib/lib/matplotlib/tests/test_dates.py,matplotlib.tests.test_dates,__sub__,super
./apps/matplotlib/lib/matplotlib/animation.py,matplotlib.animation,_embedded_frames,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_dviread.py,matplotlib.tests.test_dviread,test_dviread,chr
./apps/matplotlib/lib/mpl_toolkits/mplot3d/axis3d.py,matplotlib.mplot3d.axis3d,draw,np.where
./apps/matplotlib/lib/matplotlib/font_manager.py,matplotlib.font_manager,score_stretch,int
./apps/matplotlib/galleries/examples/user_interfaces/embedding_webagg_sgskip.py,embedding_webagg_sgskip,shutdown,print
./apps/matplotlib/lib/matplotlib/lines.py,matplotlib.lines,segment_hits,np.concatenate
./apps/matplotlib/galleries/examples/specialty_plots/radar_chart.py,radar_chart,fill,super
./apps/matplotlib/lib/matplotlib/tests/test_collections.py,matplotlib.tests.test_collections,test_quadmesh_set_array,np.ones
./apps/matplotlib/lib/matplotlib/tests/test_backend_tk.py,matplotlib.tests.test_backend_tk,legitimate_quit,root.quit
./apps/matplotlib/lib/matplotlib/widgets.py,matplotlib.widgets,__init__,items
./apps/matplotlib/lib/matplotlib/scale.py,matplotlib.scale,__init__,super
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,fix_minus,s.replace
./apps/matplotlib/galleries/examples/event_handling/pong_sgskip.py,pong_sgskip,draw,print
./apps/matplotlib/lib/matplotlib/_api/__init__.py,matplotlib._api.__init__,check_shape,kwargs.items
./apps/matplotlib/lib/matplotlib/_api/deprecation.py,matplotlib._api.deprecation,__set__,super
./apps/matplotlib/lib/mpl_toolkits/axisartist/angle_helper.py,matplotlib.axisartist.angle_helper,__call__,int
./apps/matplotlib/lib/matplotlib/backends/backend_qtcairo.py,matplotlib.backends.backend_qtcairo,draw,super
./apps/matplotlib/galleries/examples/showcase/mandelbrot.py,mandelbrot,mandelbrot_set,np.log2
./apps/matplotlib/lib/matplotlib/tests/test_axes.py,matplotlib.tests.test_axes,test_specgram,np.log2
./apps/matplotlib/lib/matplotlib/tests/test_table.py,matplotlib.tests.test_table,test_table_dataframe,enumerate
./apps/matplotlib/tools/triage_tests.py,matplotlib.tests.triage_tests,__init__,enumerate
./apps/matplotlib/lib/matplotlib/tests/test_mlab.py,matplotlib.tests.test_mlab,test_psd_window_hanning_detrend_linear,sum
./apps/matplotlib/galleries/examples/event_handling/pong_sgskip.py,pong_sgskip,start_anim,print
./apps/matplotlib/lib/matplotlib/axes/_base.py,matplotlib.axes._base,autoscale_view,np.sort
./apps/matplotlib/lib/mpl_toolkits/axisartist/floating_axes.py,matplotlib.axisartist.floating_axes,f1,in_01
./apps/matplotlib/lib/matplotlib/axes/_base.py,matplotlib.axes._base,__call__,inspect.stack
./apps/matplotlib/lib/matplotlib/tests/test_dates.py,matplotlib.tests.test_dates,test_date_date2num_numpy,np.testing.assert_equal
./apps/matplotlib/lib/matplotlib/backends/backend_wx.py,matplotlib.backends.backend_wx,get_wxcolour,int
./apps/matplotlib/galleries/examples/mplot3d/tricontourf3d.py,tricontourf3d,lorenz,np.repeat
./apps/matplotlib/galleries/examples/text_labels_and_annotations/font_table.py,font_table,print_glyphs,print
./apps/matplotlib/lib/mpl_toolkits/axisartist/grid_helper_curvelinear.py,matplotlib.axisartist.grid_helper_curvelinear,iter_major,in_01
./apps/matplotlib/lib/matplotlib/tests/test_ft2font.py,matplotlib.tests.test_ft2font,test_ft2font_drawing,int
./apps/matplotlib/doc/sphinxext/math_symbol_table.py,sphinxext.math_symbol_table,setup,chr
./apps/matplotlib/lib/matplotlib/patheffects.py,matplotlib.patheffects,draw_path_collection,super
./apps/matplotlib/lib/matplotlib/tri/_trirefine.py,matplotlib.tri._trirefine,__init__,super
./apps/matplotlib/lib/matplotlib/image.py,matplotlib.image,_resample,int
./apps/matplotlib/lib/matplotlib/contour.py,matplotlib.contour,interp_vec,np.interp
./apps/matplotlib/galleries/examples/widgets/annotated_cursor.py,annotated_cursor,clear,super
./apps/matplotlib/galleries/examples/user_interfaces/svg_histogram_sgskip.py,svg_histogram_sgskip,update,enumerate
./apps/matplotlib/lib/matplotlib/legend_handler.py,matplotlib.legend_handler,update_from_first_child,iter
./apps/matplotlib/tools/subset.py,matplotlib.tests.subset,subset_font_raw,glname.replace
./apps/matplotlib/lib/matplotlib/cbook.py,matplotlib.cbook,print_path,repr
./apps/matplotlib/lib/matplotlib/tests/test_ticker.py,matplotlib.tests.test_ticker,test_sublabel,np.all
./apps/matplotlib/galleries/examples/axisartist/demo_axis_direction.py,demo_axis_direction,add_floating_axis2,enumerate
./apps/matplotlib/lib/matplotlib/tri/_tritools.py,matplotlib.tri._tritools,get_flat_tri_mask,np.sum
./apps/matplotlib/lib/matplotlib/transforms.py,matplotlib.transforms,count_contains,np.errstate
./apps/matplotlib/lib/matplotlib/axis.py,matplotlib.axis,set_ticklabels,warnings.catch_warnings
./apps/matplotlib/lib/matplotlib/ticker.py,matplotlib.ticker,__call__,np.unique
./apps/matplotlib/lib/matplotlib/tests/test_path.py,matplotlib.tests.test_path,test_path_no_doubled_point_in_to_polygon,np.all
./apps/matplotlib/ci/check_version_number.py,matplotlib.tests.check_version_number,test_axis_artist,print
