file,operation
matplotlib.pyplot,figure
matplotlib.pyplot,_auto_draw_if_interactive
matplotlib.pyplot,gcf
matplotlib.pyplot,fignum_exists
matplotlib.pyplot,get_fignums
matplotlib.pyplot,get_figlabels
matplotlib.pyplot,get_current_fig_manager
matplotlib.pyplot,connect
matplotlib.pyplot,connect
matplotlib.pyplot,connect
matplotlib.pyplot,connect
matplotlib.pyplot,connect
matplotlib.pyplot,connect
matplotlib.pyplot,connect
matplotlib.pyplot,disconnect
matplotlib.pyplot,close
matplotlib.pyplot,clf
matplotlib.pyplot,draw
matplotlib.pyplot,savefig
matplotlib.pyplot,figlegend
matplotlib.pyplot,axes
matplotlib.pyplot,delaxes
matplotlib.pyplot,sca
matplotlib.pyplot,cla
matplotlib.pyplot,subplot
matplotlib.pyplot,subplot
matplotlib.pyplot,subplot
matplotlib.pyplot,subplot
matplotlib.pyplot,subplots
matplotlib.pyplot,subplots
matplotlib.pyplot,subplots
matplotlib.pyplot,subplots
matplotlib.pyplot,subplot_mosaic
matplotlib.pyplot,subplot_mosaic
matplotlib.pyplot,subplot_mosaic
matplotlib.pyplot,subplot_mosaic
matplotlib.pyplot,subplot2grid
matplotlib.pyplot,twinx
matplotlib.pyplot,twiny
matplotlib.pyplot,subplot_tool
matplotlib.pyplot,box
matplotlib.pyplot,xlim
matplotlib.pyplot,xlim
matplotlib.pyplot,xlim
matplotlib.pyplot,ylim
matplotlib.pyplot,ylim
matplotlib.pyplot,ylim
matplotlib.pyplot,xticks
matplotlib.pyplot,yticks
matplotlib.pyplot,rgrids
matplotlib.pyplot,thetagrids
matplotlib.pyplot,get_plot_commands
matplotlib.pyplot,_get_pyplot_commands
matplotlib.pyplot,colorbar
matplotlib.pyplot,clim
matplotlib.pyplot,get_cmap
matplotlib.pyplot,set_cmap
matplotlib.pyplot,imread
matplotlib.pyplot,imsave
matplotlib.pyplot,matshow
matplotlib.pyplot,polar
matplotlib.pyplot,figimage
matplotlib.pyplot,figtext
matplotlib.pyplot,gca
matplotlib.pyplot,gci
matplotlib.pyplot,ginput
matplotlib.pyplot,subplots_adjust
matplotlib.pyplot,suptitle
matplotlib.pyplot,tight_layout
matplotlib.pyplot,waitforbuttonpress
matplotlib.pyplot,acorr
matplotlib.pyplot,angle_spectrum
matplotlib.pyplot,annotate
matplotlib.pyplot,arrow
matplotlib.pyplot,autoscale
matplotlib.pyplot,axhline
matplotlib.pyplot,axhspan
matplotlib.pyplot,axis
matplotlib.pyplot,axline
matplotlib.pyplot,axvline
matplotlib.pyplot,axvspan
matplotlib.pyplot,bar
matplotlib.pyplot,barbs
matplotlib.pyplot,barh
matplotlib.pyplot,bar_label
matplotlib.pyplot,boxplot
matplotlib.pyplot,broken_barh
matplotlib.pyplot,clabel
matplotlib.pyplot,cohere
matplotlib.pyplot,contour
matplotlib.pyplot,contourf
matplotlib.pyplot,csd
matplotlib.pyplot,ecdf
matplotlib.pyplot,errorbar
matplotlib.pyplot,eventplot
matplotlib.pyplot,fill
matplotlib.pyplot,fill_between
matplotlib.pyplot,fill_betweenx
matplotlib.pyplot,grid
matplotlib.pyplot,grouped_bar
matplotlib.pyplot,hexbin
matplotlib.pyplot,hist
matplotlib.pyplot,stairs
matplotlib.pyplot,hist2d
matplotlib.pyplot,hlines
matplotlib.pyplot,imshow
matplotlib.pyplot,legend
matplotlib.pyplot,locator_params
matplotlib.pyplot,loglog
matplotlib.pyplot,magnitude_spectrum
matplotlib.pyplot,margins
matplotlib.pyplot,minorticks_off
matplotlib.pyplot,minorticks_on
matplotlib.pyplot,pcolor
matplotlib.pyplot,pcolormesh
matplotlib.pyplot,phase_spectrum
matplotlib.pyplot,pie
matplotlib.pyplot,plot
matplotlib.pyplot,psd
matplotlib.pyplot,quiver
matplotlib.pyplot,quiverkey
matplotlib.pyplot,scatter
matplotlib.pyplot,semilogx
matplotlib.pyplot,semilogy
matplotlib.pyplot,specgram
matplotlib.pyplot,spy
matplotlib.pyplot,stackplot
matplotlib.pyplot,stem
matplotlib.pyplot,step
matplotlib.pyplot,streamplot
matplotlib.pyplot,table
matplotlib.pyplot,text
matplotlib.pyplot,tick_params
matplotlib.pyplot,ticklabel_format
matplotlib.pyplot,tricontour
matplotlib.pyplot,tricontourf
matplotlib.pyplot,tripcolor
matplotlib.pyplot,triplot
matplotlib.pyplot,violinplot
matplotlib.pyplot,vlines
matplotlib.pyplot,xcorr
matplotlib.pyplot,sci
matplotlib.pyplot,title
matplotlib.pyplot,xlabel
matplotlib.pyplot,ylabel
matplotlib.pyplot,xscale
matplotlib.pyplot,yscale
matplotlib.pyplot,autumn
matplotlib.pyplot,bone
matplotlib.pyplot,cool
matplotlib.pyplot,copper
matplotlib.pyplot,flag
matplotlib.pyplot,gray
matplotlib.pyplot,hot
matplotlib.pyplot,hsv
matplotlib.pyplot,jet
matplotlib.pyplot,pink
matplotlib.pyplot,prism
matplotlib.pyplot,spring
matplotlib.pyplot,summer
matplotlib.pyplot,winter
matplotlib.pyplot,magma
matplotlib.pyplot,inferno
matplotlib.pyplot,plasma
matplotlib.pyplot,viridis
matplotlib.pyplot,nipy_spectral
matplotlib._tight_layout,_auto_adjust_subplotpars
matplotlib._tight_layout,get_subplotspec_list
matplotlib._tight_layout,get_tight_layout_figure
matplotlib.font_manager,_normalize_weight
matplotlib.font_manager,get_fontext_synonyms
matplotlib.font_manager,list_fonts
matplotlib.font_manager,win32FontDirectory
matplotlib.font_manager,_get_win32_installed_fonts
matplotlib.font_manager,_get_fontconfig_fonts
matplotlib.font_manager,_get_macos_fonts
matplotlib.font_manager,findSystemFonts
matplotlib.font_manager,ttfFontProperty
matplotlib.font_manager,get_weight
matplotlib.font_manager,afmFontProperty
matplotlib.font_manager,_cleanup_fontproperties_init
matplotlib.font_manager,_from_any
matplotlib.font_manager,_json_decode
matplotlib.font_manager,json_dump
matplotlib.font_manager,json_load
matplotlib.font_manager,is_opentype_cff_font
matplotlib.font_manager,_get_font
matplotlib.font_manager,_cached_realpath
matplotlib.font_manager,get_font
matplotlib.font_manager,_load_fontmanager
matplotlib._afm,_to_int
matplotlib._afm,_to_float
matplotlib._afm,_to_str
matplotlib._afm,_to_list_of_ints
matplotlib._afm,_to_list_of_floats
matplotlib._afm,_to_bool
matplotlib._afm,_parse_header
matplotlib._afm,_parse_char_metrics
matplotlib._afm,_parse_kern_pairs
matplotlib._afm,_parse_composites
matplotlib._afm,_parse_optional
matplotlib.dviread,_dispatch
matplotlib.dviread,decorate
matplotlib.dviread,_mul1220
matplotlib.dviread,__new__
matplotlib.dviread,_parse_enc
matplotlib.dviread,__new__
matplotlib.dviread,find_tex_file
matplotlib.dviread,_fontfile
matplotlib.dviread,_print_fields
matplotlib.axis,_translate_tick_params
matplotlib.axis,_make_getset_interval
matplotlib.gridspec,_normalize
matplotlib.__init__,_parse_to_version_info
matplotlib.__init__,_get_version
matplotlib.__init__,_check_versions
matplotlib.__init__,_ensure_handler
matplotlib.__init__,set_loglevel
matplotlib.__init__,_logged_cached
matplotlib.__init__,wrapper
matplotlib.__init__,_get_executable_info
matplotlib.__init__,impl
matplotlib.__init__,_get_xdg_config_dir
matplotlib.__init__,_get_xdg_cache_dir
matplotlib.__init__,_get_config_or_cache_dir
matplotlib.__init__,get_configdir
matplotlib.__init__,get_cachedir
matplotlib.__init__,get_data_path
matplotlib.__init__,matplotlib_fname
matplotlib.__init__,gen_candidates
matplotlib.__init__,rc_params
matplotlib.__init__,_get_ssl_context
matplotlib.__init__,_open_file_or_url
matplotlib.__init__,_rc_params_in_file
matplotlib.__init__,rc_params_from_file
matplotlib.__init__,rc
matplotlib.__init__,rcdefaults
matplotlib.__init__,rc_file_defaults
matplotlib.__init__,rc_file
matplotlib.__init__,rc_context
matplotlib.__init__,use
matplotlib.__init__,get_backend
matplotlib.__init__,interactive
matplotlib.__init__,is_interactive
matplotlib.__init__,_val_or_rc
matplotlib.__init__,_init_tests
matplotlib.__init__,_replacer
matplotlib.__init__,_label_from_arg
matplotlib.__init__,_add_data_doc
matplotlib.__init__,_preprocess_data
matplotlib.__init__,inner
matplotlib.__init__,sanitize_sequence
matplotlib.__init__,validate_backend
matplotlib._tight_bbox,adjust_bbox
matplotlib._tight_bbox,restore_bbox
matplotlib._tight_bbox,process_figure_for_rasterizing
matplotlib._docstring,kwarg_doc
matplotlib._docstring,decorator
matplotlib._docstring,copy
matplotlib._docstring,do_copy
matplotlib._text_helpers,warn_on_missing_glyph
matplotlib._text_helpers,layout
matplotlib._fontconfig_pattern,_make_fontconfig_parser
matplotlib._fontconfig_pattern,comma_separated
matplotlib._fontconfig_pattern,parse_fontconfig_pattern
matplotlib._fontconfig_pattern,generate_fontconfig_pattern
matplotlib._enums,plot_angle
matplotlib.lines,_get_dash_pattern
matplotlib.lines,_get_dash_patterns
matplotlib.lines,_get_inverse_dash_pattern
matplotlib.lines,_scale_dashes
matplotlib.lines,segment_hits
matplotlib.lines,_mark_every_path
matplotlib.lines,_slice_or_none
matplotlib._pylab_helpers,get_fig_manager
matplotlib._pylab_helpers,destroy
matplotlib._pylab_helpers,destroy_fig
matplotlib._pylab_helpers,destroy_all
matplotlib._pylab_helpers,has_fignum
matplotlib._pylab_helpers,get_all_fig_managers
matplotlib._pylab_helpers,get_num_fig_managers
matplotlib._pylab_helpers,get_active
matplotlib._pylab_helpers,_set_new_active_manager
matplotlib._pylab_helpers,set_active
matplotlib._pylab_helpers,draw_all
matplotlib.artist,_prevent_rasterization
matplotlib.artist,draw_wrapper
matplotlib.artist,allow_rasterization
matplotlib.artist,draw_wrapper
matplotlib.artist,_finalize_rasterization
matplotlib.artist,draw_wrapper
matplotlib.artist,__init_subclass__
matplotlib.artist,_update_set_signature_and_docstring
matplotlib.artist,matchfunc
matplotlib.artist,matchfunc
matplotlib.artist,_get_tightbbox_for_layout_only
matplotlib.artist,getp
matplotlib.artist,setp
matplotlib.artist,kwdoc
matplotlib.backends.qt_compat,_setup_pyqt5plus
matplotlib.backends.qt_compat,_isdeleted
matplotlib.backends.qt_compat,_isdeleted
matplotlib.backends.qt_compat,_exec
matplotlib.backends._backend_tk,_restore_foreground_window_at_end
matplotlib.backends._backend_tk,_blit
matplotlib.backends._backend_tk,blit
matplotlib.backends._backend_tk,scroll_event_windows
matplotlib.backends._backend_tk,filter_destroy
matplotlib.backends._backend_tk,idle_draw
matplotlib.backends._backend_tk,create_with_canvas
matplotlib.backends._backend_tk,start_main_loop
matplotlib.backends._backend_tk,destroy
matplotlib.backends._backend_tk,delayed_destroy
matplotlib.backends._backend_tk,_get_color
matplotlib.backends._backend_tk,_is_dark
matplotlib.backends._backend_tk,_recolor_icon
matplotlib.backends._backend_tk,add_tooltip
matplotlib.backends._backend_tk,showtip
matplotlib.backends._backend_tk,hidetip
matplotlib.backends.registry,backward_compatible_entry_points
matplotlib.backends.backend_ps,_nums_to_str
matplotlib.backends.backend_ps,_move_path_to_path_or_stream
matplotlib.backends.backend_ps,_font_to_ps_type3
matplotlib.backends.backend_ps,_font_to_ps_type42
matplotlib.backends.backend_ps,_serialize_type42
matplotlib.backends.backend_ps,_version_and_breakpoints
matplotlib.backends.backend_ps,_bounds
matplotlib.backends.backend_ps,_generate_charstrings
matplotlib.backends.backend_ps,_generate_sfnts
matplotlib.backends.backend_ps,_log_if_debug_on
matplotlib.backends.backend_ps,print_figure_impl
matplotlib.backends.backend_ps,_convert_psfrags
matplotlib.backends.backend_ps,_try_distill
matplotlib.backends.backend_ps,gs_distill
matplotlib.backends.backend_ps,xpdf_distill
matplotlib.backends.backend_ps,_get_bbox_header
matplotlib.backends.backend_ps,_get_rotate_command
matplotlib.backends.backend_ps,pstoeps
matplotlib.backends.backend_webagg,pyplot_show
matplotlib.backends.backend_webagg,initialize
matplotlib.backends.backend_webagg,random_ports
matplotlib.backends.backend_webagg,start
matplotlib.backends.backend_webagg,shutdown
matplotlib.backends.backend_webagg,catch_sigint
matplotlib.backends.backend_webagg,ipython_inline_display
matplotlib.backends.backend_agg,get_hinting_flag
matplotlib.backends.backend_wx,_create_wxapp
matplotlib.backends.backend_wx,create_with_canvas
matplotlib.backends.backend_wx,start_main_loop
matplotlib.backends.backend_wx,_load_bitmap
matplotlib.backends.backend_wx,_set_frame_icon
matplotlib.backends.backend_wx,handler
matplotlib.backends.backend_wx,show
matplotlib.backends.backend_svg,_escape_cdata
matplotlib.backends.backend_svg,_escape_comment
matplotlib.backends.backend_svg,_escape_attrib
matplotlib.backends.backend_svg,_quote_escape_attrib
matplotlib.backends.backend_svg,_short_float_fmt
matplotlib.backends.backend_svg,_generate_transform
matplotlib.backends.backend_svg,_generate_css
matplotlib.backends.backend_svg,_check_is_str
matplotlib.backends.backend_svg,_check_is_iterable_of_str
matplotlib.backends.backend_svg,ensure_metadata
matplotlib.backends.backend_svg,_normalize_sans
matplotlib.backends.backend_svg,_expand_family_entry
matplotlib.backends.backend_svg,_get_all_quoted_names
matplotlib.backends._backend_pdf_ps,_cached_get_afm_from_fname
matplotlib.backends._backend_pdf_ps,get_glyphs_subset
matplotlib.backends._backend_pdf_ps,font_as_file
matplotlib.backends.backend_pdf,_fill
matplotlib.backends.backend_pdf,_create_pdf_info_dict
matplotlib.backends.backend_pdf,is_string_like
matplotlib.backends.backend_pdf,is_date
matplotlib.backends.backend_pdf,check_trapped
matplotlib.backends.backend_pdf,_datetime_to_pdf
matplotlib.backends.backend_pdf,_calculate_quad_point_coordinates
matplotlib.backends.backend_pdf,_get_coordinates_of_block
matplotlib.backends.backend_pdf,_get_link_annotation
matplotlib.backends.backend_pdf,pdfRepr
matplotlib.backends.backend_pdf,_font_supports_glyph
matplotlib.backends.backend_pdf,paint_path
matplotlib.backends.backend_pdf,_get_pdf_charprocs
matplotlib.backends.backend_pdf,toStr
matplotlib.backends.backend_pdf,cvt
matplotlib.backends.backend_pdf,embedTTFType3
matplotlib.backends.backend_pdf,get_char_width
matplotlib.backends.backend_pdf,embedTTFType42
matplotlib.backends._backend_gtk,_shutdown_application
matplotlib.backends._backend_gtk,_create_application
matplotlib.backends._backend_gtk,mpl_to_gtk_cursor_name
matplotlib.backends._backend_gtk,start_main_loop
matplotlib.backends.backend_macosx,_allow_interrupt_macos
matplotlib.backends.backend_macosx,callback_func
matplotlib.backends.backend_macosx,start_main_loop
matplotlib.backends.backend_gtk4,idle_draw
matplotlib.backends.backend_gtk4,on_response
matplotlib.backends.backend_nbagg,connection_info
matplotlib.backends.backend_nbagg,create_with_canvas
matplotlib.backends.backend_nbagg,destroy
matplotlib.backends.backend_nbagg,get_javascript
matplotlib.backends.backend_nbagg,_on_close
matplotlib.backends.backend_webagg_core,_handle_key
matplotlib.backends.backend_webagg_core,get_javascript
matplotlib.backends.backend_webagg_core,get_static_file_path
matplotlib.backends.backend_qt5,__getattr__
matplotlib.backends.backend_gtk3,_mpl_to_gtk_cursor
matplotlib.backends.backend_gtk3,idle_draw
matplotlib.backends.backend_gtk3,on_notify_filter
matplotlib.backends.backend_qt,_create_qApp
matplotlib.backends.backend_qt,_allow_interrupt_qt
matplotlib.backends.backend_qt,prepare_notifier
matplotlib.backends.backend_qt,_may_clear_sock
matplotlib.backends.backend_qt,handle_sigint
matplotlib.backends.backend_qt,_draw_rect_callback
matplotlib.backends.backend_qt,_draw_rect_callback
matplotlib.backends.backend_qt,start_main_loop
matplotlib.backends.backend_qt,handler
matplotlib.backends.backend_pgf,_get_preamble
matplotlib.backends.backend_pgf,_tex_escape
matplotlib.backends.backend_pgf,_writeln
matplotlib.backends.backend_pgf,_escape_and_apply_props
matplotlib.backends.backend_pgf,_metadata_to_str
matplotlib.backends.backend_pgf,make_pdf_to_png_converter
matplotlib.backends.backend_pgf,_get_cached_or_new
matplotlib.backends.backend_pgf,_get_cached_or_new_impl
matplotlib.backends.backend_pgf,finalize_latex
matplotlib.backends.backend_pgf,_get_image_inclusion_command
matplotlib.backends.backend_cairo,_set_rgba
matplotlib.backends.backend_cairo,_append_path
matplotlib.backends.backend_cairo,_cairo_font_args_from_font_prop
matplotlib.backends.backend_cairo,attr
matplotlib.backends.qt_editor.figureoptions,figure_edit
matplotlib.backends.qt_editor.figureoptions,convert_limits
matplotlib.backends.qt_editor.figureoptions,prepare_data
matplotlib.backends.qt_editor.figureoptions,apply_callback
matplotlib.backends.qt_editor._formlayout,to_qcolor
matplotlib.backends.qt_editor._formlayout,font_is_installed
